Input_Order,Mean_Speedup,Min_Speedup,Max_Speedup,Pct_Randomized_Faster
Original,1.0458062434586446,0.6705692476890138,1.7338967834691466,45.0
Sorted_X_Axis,1.001381557172272,0.5678271881333063,1.7956137672233192,55.00000000000001
