Input_Order,Mean_Speedup,Min_Speedup,Max_Speedup,Pct_Randomized_Faster
Original,1.356171341611701,1.3561713466304857,1.3561713466304857,100.0
Sorted_Time,0.5272658203720623,0.5272658217508303,0.5272658217508303,0.0
