Input_Order,Mean_Speedup,Min_Speedup,Max_Speedup,Pct_Randomized_Faster
Original,1.0200739009578785,0.9695711473803841,1.1153042160481226,61.53846153846154
Sorted_Time,1.01665496581903,0.9594532780503835,1.1488821928205537,61.53846153846154
