Input_Order,Mean_Speedup,Min_Speedup,Max_Speedup,Pct_Randomized_Faster
Original,1.0228217932150039,0.95456016275424,1.1477189299096018,66.66666666666666
Sorted_Time,1.0213406092428354,0.9502966389700382,1.1488821928205537,64.28571428571429
