Input_Order,Mean_Speedup,Min_Speedup,Max_Speedup,Pct_Randomized_Faster
Original,1.0156811044832916,0.8209462452606052,1.2297806540747152,58.333333333333336
Sorted_Time,1.047300138545668,0.8985077295165166,1.3306338483409557,66.66666666666666
